378,2820,17675,23750,6729,13055,11882,10333,15404,11463,7299,1197,895,3687,11169,3641,70710,1744,8234,3784,78,518,563,10949,265,68094,2652,55,1711,1878,2733,2619,4849,3256,6734,3508,18181,18923,13626,3207,3270,2673,41843,40302,3575,12506,810,4914,13587,3614,8886,362,16628,11824,11143,11162,38903,2345,1336,12840,10797,1736,8307,2799,966,1433,4819,8454,1412,2991,4585,35506,6569,8258,2728,11089,837,6478,1934,2891,17375,2227,9396,1455,6634,11690,3654,6762,6223,3795,9662,5893,2760,233
382,2378,16678,17064,7637,13118,10425,10112,13563,12641,8819,1202,948,3821,9393,3561,76552,1765,7972,3305,71,463,814,10616,400,76075,2664,56,1867,1957,3316,4468,6048,3490,7584,3279,20038,17805,13770,3322,3657,2871,45853,44386,3836,14152,1090,5037,13825,3157,8807,395,19494,11120,11020,11601,42854,1691,1093,14458,9450,2042,7264,2100,1105,1370,4526,8816,1797,3794,4967,39716,7591,8165,3057,12117,1255,7064,2025,2943,20287,3602,10515,1841,5704,13862,3936,7857,6737,3728,10379,5481,3156,215
384,2379,15104,18611,6912,11706,10985,8368,17682,11661,8259,1207,948,3477,9278,3341,86216,1549,7656,4053,110,501,551,9420,336,81803,2888,84,1998,1956,2593,3431,4170,3796,6023,3665,22255,16184,13455,3216,4054,2470,51697,49491,4021,14289,995,3126,13902,3971,9120,378,23574,10892,8873,9019,47969,2024,1198,14430,10441,1820,9852,2246,1242,1564,3537,8528,1715,3324,5083,45597,7030,6806,2582,10812,1035,5892,1705,3077,22995,2424,10759,2211,6590,12239,4070,6890,6615,3655,10797,5932,2720,209
386,2221,17375,11446,8481,13082,11021,9467,11971,11431,8450,1204,1075,4350,11472,4004,76708,1676,8866,3603,93,606,698,11344,298,74170,2909,59,2101,2177,3302,4690,6190,3955,6731,3311,24325,17670,12445,4112,3467,2538,43894,42757,4079,14005,878,5880,14535,4369,8453,448,23741,10986,10607,9332,41521,1929,1449,12620,10308,1666,7839,2806,926,1362,4208,9564,1501,3534,5182,37402,8386,8496,2901,10809,906,6793,2047,2787,20269,2721,11630,2094,8432,13146,4358,7317,7128,4659,11307,6071,2929,250
388,2413,20130,40363,6696,15774,11910,12841,22605,15414,11238,1582,1220,4453,11691,4151,91571,1772,10511,3878,106,580,457,14145,180,87518,4007,72,2534,2596,2826,4325,7059,4411,6315,4630,25726,22528,14998,4518,5093,3234,52705,55733,4418,15470,837,6270,15636,4473,8914,378,27878,12501,12788,13197,52016,1964,1370,17311,12023,1617,7456,2227,963,1625,5917,10087,2124,2751,5961,49576,7737,12258,2941,15220,731,6896,2350,4099,23421,2956,12352,1753,8168,15570,5746,8418,7616,5386,10784,7327,3859,170
389,2227,16939,22530,7001,14457,10554,11222,18654,12015,8417,1167,895,3473,10550,3500,84144,1550,7492,3175,98,410,658,10551,321,81349,3158,63,1935,2032,2426,4138,5343,3966,6898,3685,25092,17226,12062,3596,5123,1918,51929,48302,4780,16090,811,4057,15115,4165,8710,280,24548,10935,11157,12476,47413,1763,1297,12801,9668,2019,7208,2877,946,1999,4290,9675,1402,2617,5235,45567,7051,8048,5175,12226,806,10418,2027,2991,22773,3664,10782,1533,6871,13786,4276,6866,10237,5089,11555,6122,3713,206
390,2102,16028,40077,7569,12551,10470,9415,38856,9866,6281,1393,1092,3623,10248,3810,90532,1472,7287,3880,83,415,577,10611,414,85999,2699,66,2120,2138,2796,4041,5848,3876,5901,4425,28600,17413,14980,3635,4630,2526,53597,53351,3515,12578,835,5255,13692,4125,7212,321,26898,11297,11423,9352,50338,1860,1943,11381,10012,1765,5603,3111,1044,1551,4565,8101,1813,3172,5467,43988,6760,7932,3157,9245,884,8430,1981,3413,21323,2400,12073,1557,7011,12928,4604,6524,7291,4580,9856,6287,2599,239
392,2244,14929,40334,5284,10468,9910,8507,40504,9382,6928,1113,922,3060,10266,3197,77158,981,7437,3002,75,337,449,10671,157,74554,3240,59,1822,1866,1655,2464,5474,3128,5936,3675,19244,15444,10734,2894,3857,2076,43594,42937,3600,11421,568,3807,11523,2504,6719,233,19527,10367,8797,8945,40618,1856,905,12135,8360,1175,6179,2354,650,1582,3918,6449,1209,2000,4334,39259,5119,6915,2903,10368,661,5997,1427,3208,17462,2482,9361,928,6121,11311,4556,8925,6214,4141,7138,5439,2085,91
393,2397,14892,26330,6200,11975,10030,8459,24478,8848,6520,1063,867,3194,8159,3109,77270,1499,6686,4319,77,430,570,10994,304,72742,2464,72,1899,1898,2571,3003,5190,3326,7089,3275,21735,16457,12476,3239,3033,2217,45150,43620,3005,14005,754,4517,13519,2581,6140,307,20909,10160,9958,9762,44108,1960,1622,11002,9600,2800,7786,2781,1246,1498,3469,8678,1699,3177,4810,36733,6851,6520,2056,8646,842,5710,1881,2665,17072,1980,10174,1626,6084,10760,3414,5475,5392,3141,9641,5900,2332,183
394,1988,10823,34183,5434,7989,9465,8520,28431,8607,5081,1216,932,3424,7099,3279,81675,1306,4949,3707,71,433,670,8721,280,76077,1498,55,2007,2215,2957,3302,3941,3541,2940,3773,23995,12083,10040,3468,3388,1268,47201,52835,2772,8817,751,3178,10112,3484,5684,276,24139,7533,8286,9839,47746,1600,2174,9696,9003,1242,5515,2107,1017,1220,3233,7498,1950,2720,4579,47109,5431,6871,2536,8053,789,5275,2012,2984,14973,2211,8614,1564,5759,9486,2571,4095,6067,3392,8380,6016,2126,169
397,2150,18843,14587,7354,13895,11528,11503,15515,12418,9717,1287,967,3668,11581,3795,90938,1530,8079,3126,89,563,720,13182,504,88872,2789,77,2166,2167,3387,4327,5306,3473,6126,3796,26370,19795,12134,3493,3678,2758,55944,54213,3986,13476,971,5192,15097,4794,9168,422,25063,12610,9247,10338,53291,1641,1478,11774,10539,1726,9238,3721,1233,1997,3855,8880,2255,4066,5827,47983,7769,9478,4735,11833,1018,7529,2069,2928,20490,3727,12754,1770,9713,12817,4364,5192,7370,3784,12579,6784,3594,290
400,2824,17261,39000,7680,12404,13044,10536,27672,9117,7409,1404,1155,3852,11180,3913,94601,1294,7026,2866,83,556,745,12478,392,89993,2139,71,2209,2303,2842,3342,6245,3853,5803,4761,29765,17604,12544,3908,4081,1748,56582,52828,3549,12850,959,5024,12831,4054,6038,364,27035,10701,11420,10947,51974,1933,1162,12853,12277,2111,6515,2614,1337,1600,3836,8737,1937,2998,5678,49914,6997,8328,4571,11383,1083,6951,1950,3625,18926,3447,13182,1946,6722,12296,4252,6052,7117,5459,9357,8152,2391,313
401,3288,20321,30094,7830,17521,13005,11149,17099,14836,10733,1562,1239,4442,14396,4331,97158,1791,9229,5535,126,582,817,13352,376,94615,4334,92,2232,2491,3482,3959,5818,3920,6446,4596,26406,20397,16579,3813,5784,3689,55464,56539,3563,17443,1241,6515,15619,6568,10995,423,27325,13694,14202,13398,55257,2393,1961,16147,12989,2856,9523,3463,1621,3058,5530,10284,2396,3944,6281,46752,8416,9979,3952,14723,1482,10166,2316,3942,23649,3699,11920,2254,8609,16133,5581,7588,10292,5492,13955,7271,3886,304
403,2508,16528,17783,7569,13173,11436,10406,13499,11128,8007,1223,1044,3622,11336,3527,87178,1623,7308,3837,115,547,767,10786,407,87409,2833,99,1833,2016,3490,3649,5017,3448,5061,3527,22655,17774,14551,3360,3379,2194,48090,52457,3086,14701,977,3862,14644,3056,6733,398,23309,10044,11405,9424,49669,2248,1485,12795,11991,1841,10485,2409,1266,2116,4391,9647,1766,3856,5421,40652,7123,7747,3786,11325,984,6973,2401,3049,23002,3263,13215,2255,8430,14362,4793,6795,7152,5106,11795,6439,2395,268
404,1657,11369,20874,5327,9112,8854,7609,18151,8218,5218,1045,786,2632,7857,2574,71825,1176,6613,2412,57,305,372,7319,172,68722,2269,57,1648,1834,1738,3146,4081,2464,5460,2956,20112,11543,10882,2880,2700,1737,37945,38066,3145,9650,521,5514,9403,2786,6155,218,18682,8387,9169,7494,37478,1383,1128,10303,7693,401,5398,864,587,1166,2892,8059,1242,1908,3603,34560,5217,7001,2983,8802,439,5964,1436,2743,16267,2012,7866,911,6725,8522,3289,5266,5386,2766,7213,4748,2098,107
405,2999,15663,13423,7610,11667,12106,10202,9863,10652,7328,1204,1053,3787,11017,3541,87459,1800,9552,3607,87,546,887,12316,422,89316,3054,69,2008,1984,3662,4293,7093,3251,5788,3658,28560,19353,17894,3035,5070,3557,56238,51880,3461,14716,1167,4273,17308,5063,6434,408,26617,9268,10758,10280,52189,2055,1869,17340,11400,2366,9539,3529,1301,2206,5393,11154,1873,3890,5712,49122,7475,6228,3229,10684,1142,8082,2188,2977,23943,3188,13650,2275,8825,14333,3406,8253,8598,5716,12804,6464,2983,279
407,2538,16011,66980,6223,11580,11035,10890,44163,10380,7460,1079,777,3163,9757,2960,77019,1493,8655,3191,67,398,711,11937,301,75015,3129,52,1672,1748,3120,4440,4510,2415,6562,3387,25430,17222,13191,2581,4613,2555,45784,47950,3513,13683,953,5146,14951,4188,6779,283,26832,9445,9279,10424,47009,1639,1525,12948,10197,1934,8463,2503,1211,1510,5385,9344,1951,3649,4415,42263,6247,7923,3825,10605,918,5849,2343,2982,20628,2936,7867,1712,8518,11235,4091,6147,6099,5177,12130,5746,2613,165
408,2421,17818,43705,5099,15772,12867,10696,46047,12372,8108,1333,1004,3777,11363,3624,104706,1634,8714,2692,98,494,575,12850,241,100780,3312,75,2386,2408,2105,4111,5213,3282,6542,4279,27048,19883,14583,3369,3492,2415,57558,55232,4256,13450,729,5590,15031,3442,8172,332,26765,12548,11985,13157,56534,2033,661,14074,11342,1604,8530,2850,1049,1523,5414,9276,1317,2741,5179,52651,6617,8887,3059,12657,883,7449,1844,3615,19364,3826,12398,1008,6978,11065,4366,7449,7281,3991,10815,6865,2622,92
409,2484,15939,46419,6046,15251,12517,9546,42064,10718,7539,1276,1016,4019,10612,3709,94187,1753,8801,2504,76,496,584,12665,329,92170,2879,64,2403,2291,2375,3216,6413,3690,6061,4416,33533,19485,17933,2748,4979,2280,61485,49315,3053,12547,999,7378,14996,4072,7797,338,28254,10539,9617,10962,54147,1880,925,19035,12006,2001,6831,3534,1385,2374,5412,10202,1661,3102,5111,52806,7314,7926,3238,9930,1100,8669,2400,3359,18779,4068,11081,1407,6207,10687,6219,9688,7523,5791,13948,6565,3368,190
410,2450,17160,9551,7157,13035,13015,11066,13500,10960,9455,1328,1107,3961,10797,3991,82795,1968,8125,2966,109,518,820,13820,463,79524,2781,83,1986,2200,4148,4507,6273,3756,7063,3622,25323,19742,13432,3921,4466,2582,47786,48671,4212,15097,1195,5926,16715,4170,9141,397,22356,10883,12294,10995,48853,2349,1399,15458,11910,2414,9554,2631,1328,1929,4258,10210,1599,5017,6011,43606,7288,9107,4053,12239,1248,8539,2229,3243,21639,2571,9966,2349,7736,13912,3490,7725,7694,5421,11928,6781,2984,262
413,2274,18152,17014,6745,14012,11674,9310,18413,12054,6974,1165,909,3366,10910,3255,86607,1555,8229,3309,90,503,606,10859,337,82250,3193,76,1865,1879,2809,5318,7963,3696,6167,3248,26011,18376,15314,3381,4935,3115,48900,46475,4474,13353,901,5489,15912,4860,9622,334,24007,10844,11671,10999,44546,1805,1396,13617,10310,1900,8117,2754,1301,1763,5461,9171,1737,2953,5031,43305,7317,7596,3858,12494,960,7663,1747,2878,21001,3670,10789,1862,8400,13337,4762,6763,8084,5706,11107,5668,4347,140
414,1948,14183,18152,6277,10867,10395,8280,19057,8803,7725,1131,849,3060,10072,3024,74518,1550,6917,3073,74,459,397,9111,317,71941,1872,62,1695,1836,2056,3121,4669,3310,4779,2787,19413,15720,12605,3172,3072,1944,42210,41605,2778,12554,586,4115,11997,2811,7069,343,19199,7864,10596,9007,39629,1733,1201,12180,10060,1679,7363,2648,619,1026,3736,7576,1145,2436,4867,38424,6642,5913,2097,8884,630,6412,1724,2576,17765,1915,10571,1288,6844,12002,3296,5217,6499,3203,9541,5402,2162,193
416,2158,16003,24089,5766,11020,10331,7796,20133,10217,7100,1065,904,3114,10037,2937,70026,1366,6164,3614,65,469,575,9180,228,69744,2176,55,1637,1688,2644,3324,5303,3055,5348,3116,20617,15855,11569,3039,3554,2247,41937,41300,2688,11357,892,4160,12465,3417,8144,316,20697,9243,10320,7277,39546,1912,1270,12186,10827,1630,7506,2282,1070,1256,4314,7949,1585,2764,4474,35340,6382,6972,3111,10256,859,6369,1818,2581,16674,2388,9347,1732,5751,11519,3131,5815,6242,4016,9458,5505,2109,188
417,3007,17945,57018,8198,14097,12535,10143,45413,12034,8960,1262,1022,4114,12095,4081,110064,1765,8748,3939,70,549,698,13521,265,103383,2660,87,2463,2528,2251,4105,5383,3473,5549,4605,35562,19192,12964,2983,4558,2767,65219,58780,3758,14197,971,4643,13821,4255,8509,389,31278,14011,12419,12239,63058,2257,1662,12709,12370,2655,8510,4048,1189,1540,4214,8628,1895,3284,6190,57767,8044,11311,3558,12601,976,9186,1763,3484,18463,2981,12964,1911,7073,12659,4042,6949,7666,4932,11461,7396,2603,240
419,2502,18114,16104,7878,14330,12211,9187,14862,10939,8581,1253,1006,3823,12237,3929,88045,2099,7515,4021,102,532,899,11985,470,82710,2710,98,2251,2238,4808,3665,5001,3621,6252,3600,24277,20728,15411,3537,3411,1969,53454,53332,4000,15036,1226,5352,15573,2971,8024,438,22216,10380,11694,11251,50223,2283,1943,12542,12273,2786,9128,3622,1270,1895,4362,10195,1968,5113,6058,46744,8304,9117,3510,12410,1132,6279,2297,3237,22575,2953,11572,2098,8738,14980,5625,7105,6623,3966,11462,6562,2272,258
420,2623,16437,11561,7802,13005,13176,11154,10259,11502,8932,1225,928,3389,9496,3385,86442,1750,8015,4487,100,557,759,11635,464,83673,2955,85,1948,2052,3760,4694,5942,3669,5495,3622,23136,16035,13878,3308,4424,2349,46401,49646,4126,14468,1107,5313,13870,3836,10009,417,23737,10068,10934,11228,47516,2499,1605,13487,12892,1704,9462,2908,1410,1924,4449,9225,2060,4031,5379,39810,7750,7852,3950,11194,1275,7886,2044,3087,20676,3488,10735,2521,6952,13836,4758,7212,7863,4839,11477,6091,2900,282
422,3236,18142,13954,6966,13051,14120,10530,9936,11763,8479,1246,1017,4034,11776,3897,100657,1726,9819,4404,104,594,678,12432,383,96531,2991,88,2137,2107,4141,4386,6369,3620,7276,3624,29749,20872,15303,3276,4251,2184,56148,55779,4767,16957,988,5193,16255,5239,7778,459,28258,11803,10965,11999,54297,2504,1624,14780,11895,2197,9014,3746,1265,1748,4574,11693,2135,4516,5907,51856,6871,9844,5318,12494,980,9293,2575,3259,21424,2863,10968,2133,8394,14843,4371,6553,8234,5065,12416,6378,2878,309
423,2440,18702,30079,6771,12007,12522,9257,33282,11025,8045,1178,822,3147,10634,3273,82160,1693,10407,2682,78,471,339,10836,278,76658,2625,78,1840,1800,1505,3928,4824,3250,7903,3706,25929,19603,15069,2779,3296,2277,55644,45518,4474,13473,634,5285,14686,4603,8085,341,22916,10970,10110,10556,46536,2064,845,14528,11692,1476,8834,2000,981,1576,3955,9545,1468,2171,5201,49703,6354,7686,3362,12088,684,7069,2383,3118,21171,2872,10456,1219,6639,10568,4618,8247,6541,4165,10781,5973,2693,100
424,2313,12958,30881,6773,11199,10236,9230,28329,10296,7674,1366,1082,4233,9018,3845,73992,1473,6853,2416,78,558,570,9739,448,73715,2285,58,2379,2326,2601,4095,4877,4223,5138,3858,21477,17556,12274,4259,3854,2246,41515,41355,3042,13249,895,5115,12241,4525,5550,422,21085,10970,8362,11042,42452,1520,1395,12533,9003,1863,7331,2545,1188,1682,4376,8118,1943,3268,4803,35394,6515,6809,3806,9501,988,5852,1913,3145,16641,3147,11090,1639,7643,11295,3710,6300,5284,3737,10156,5942,2903,218
425,2029,16312,34801,6970,10520,9693,7837,30370,8721,7496,1348,1161,4227,10369,4199,90299,1458,7530,3268,75,558,615,9108,599,88044,2066,78,2578,2559,2597,2972,4821,3887,4774,4947,30949,16951,13668,3926,4310,2081,55989,52043,2972,11023,831,4941,12447,2940,7557,360,26549,10168,10441,9520,54260,1346,1668,12782,8184,1749,7516,3705,1409,1658,3995,7864,2249,3218,5522,51282,5915,6414,3666,9057,865,6545,1608,3625,15658,2925,12473,1772,5408,8199,3088,4980,5519,4803,10002,6792,2267,293
426,2947,22114,85045,6711,16126,13688,12796,64175,14498,10336,1491,1206,4748,16492,4867,122020,1730,9694,2985,102,693,612,13835,181,113940,3543,75,3085,3166,2884,4918,8331,5091,8156,4643,32687,25459,17411,5622,6363,3265,65557,59590,4163,15196,1069,4860,16128,5486,8941,557,31787,16775,11363,14870,61555,2363,1491,16344,13101,1762,9147,2802,1284,2099,7455,9309,2151,3189,5414,55167,7101,10547,4395,14345,991,8721,2137,3891,21907,3741,13622,2053,7759,12402,4957,9551,8611,5382,14232,7287,3502,292
429,3091,23333,16487,9902,17417,13644,11187,16541,13606,10835,1466,1070,5056,14744,4701,103145,2308,9772,3042,114,657,791,13345,349,98559,3777,97,2756,2715,4141,5591,6829,5085,8596,3873,27433,22150,17083,4789,5073,3228,58928,56651,4325,16081,1185,5986,16515,4567,11271,557,27305,13862,12805,13697,54493,2975,1530,17240,14048,1716,9746,2585,1294,2147,5656,11258,2191,4876,7022,54481,10141,10055,4956,13323,1295,9471,2569,3571,23808,3668,14277,2370,7895,15684,5464,9962,8617,5369,13935,7499,2935,230
431,2628,17129,33902,7376,14092,11596,9918,21449,11582,9064,1254,951,3203,11338,3089,82994,1688,7745,3468,86,432,685,10494,193,79469,2897,64,1883,1819,1791,4566,4695,3380,6196,3686,23651,18274,14568,3164,3750,2905,53906,46733,4041,13617,813,5387,14051,3297,9560,309,23481,10620,11449,10926,47748,2131,1473,14388,10603,2693,8986,3238,1365,1889,4745,9614,1553,2884,4922,47110,7773,8415,2940,11514,768,7823,2008,2959,20076,3007,11467,1163,8020,12789,3785,5541,7680,3855,10996,6046,3116,199
433,1672,14512,13771,5947,9305,9654,7281,11935,9239,6063,1339,901,3412,8048,3109,70531,1409,6168,2663,73,416,475,8748,291,67080,2515,58,1838,1864,3099,3453,5358,2900,4205,3484,21185,14644,10342,2783,3362,1810,38090,42938,2438,10088,906,3145,12861,3211,6306,332,20644,7967,7291,7435,39158,1486,1223,9869,9648,1434,6692,2035,758,1265,4016,7873,1613,3574,4803,37276,6320,6269,2578,8944,989,5755,1791,2825,15926,2613,9551,1408,6584,8962,3677,5415,6009,3170,9651,5627,2124,193
434,2156,17081,21641,6859,12299,9894,8055,14133,10288,7564,1370,1039,3623,9223,3582,86993,1539,6841,2701,108,508,599,9818,441,81404,1881,67,1898,1924,2807,3522,5726,3377,4710,3557,22374,17833,12624,3231,3631,2328,44768,43356,2611,11573,894,4909,10741,3463,7462,360,23154,9475,9740,11712,42937,1702,1283,12359,9154,1671,6634,2236,926,1432,5375,7722,1726,3259,5900,41187,6973,8743,2716,11017,873,6698,1953,2937,18125,3369,11008,1496,6584,11013,4629,4582,6645,4143,10246,6852,2634,183
436,2147,12830,39717,6162,12401,10442,9844,32812,9700,7043,1224,881,3663,9658,3804,92084,1385,7663,3286,75,508,627,10822,266,87068,2351,66,2263,2119,2767,4406,4831,4206,6424,3731,22877,17308,14972,3951,3575,2755,55414,52515,2644,11674,1116,6080,12935,4061,5636,369,23846,11235,9321,11915,48938,1801,1211,14158,8972,1731,7184,2851,1186,1445,4434,9685,1802,3459,4781,45574,6536,7901,2491,10048,1123,7246,2162,3162,20888,2703,9987,1626,6419,9944,5251,7666,6701,3987,12190,5991,3023,212
438,1880,13883,35728,7316,12029,8626,8615,31604,8434,8514,1220,912,2953,7206,3497,77055,1435,6314,2881,86,432,474,8936,466,70983,1843,58,1980,2106,2354,2740,4979,3225,4169,3403,25513,14098,9641,3302,3112,1529,45952,45805,2634,9435,806,5487,10500,3255,5814,324,21584,9273,7117,8696,41320,1405,1177,11350,8068,2221,5598,2102,1236,1469,3481,8765,1742,2740,4363,41008,6967,7445,3269,9019,765,4887,2307,3017,16647,2932,8591,1532,6336,10989,5074,4096,5015,3663,9419,5660,2025,157
441,2599,12892,16781,6408,11892,11276,9063,17222,9532,8169,1184,932,3469,10410,3452,86939,1565,8045,4118,79,435,638,10949,274,82795,2714,72,1931,1887,3134,3379,4081,3243,5402,3498,24615,15955,13051,3210,3467,2358,51178,48847,3400,12578,927,5205,14450,3234,6210,318,23324,9611,10341,8633,47685,2138,1390,12082,10199,1782,9522,3200,1049,2186,4279,10043,1830,3566,5184,43608,7468,7318,2619,9662,800,6190,1689,2952,20203,2829,9597,1434,7738,12100,3929,6020,5864,3473,11369,5825,2494,186
442,2414,20137,26091,7582,13461,11491,11007,23000,11464,9110,1427,1059,3773,11415,3965,86210,1323,9307,2877,78,506,625,12902,170,80733,3147,80,2027,2276,2385,4325,6123,3999,6291,3769,23355,20803,16121,3906,3751,2990,51236,49118,4330,13293,649,4566,13953,3316,9496,353,25509,13939,13456,12763,43434,1674,1160,14970,10461,936,7367,1052,788,1951,5430,9429,1472,1941,5654,45300,7693,9517,3655,12900,732,6820,1894,3253,22300,3862,11801,1640,8482,13383,4076,7353,7555,4924,10243,6496,3663,114
443,2616,16975,5536,8494,14441,11839,10166,5004,11140,8275,1224,1055,3896,11177,3712,80130,1749,9514,3117,120,578,792,11744,406,76502,3074,94,1982,2137,4180,4670,6140,3281,7099,3722,20583,19744,14443,3113,4225,2810,46196,42821,3709,15371,1055,6125,15845,4019,8011,379,17877,12391,10822,11370,43909,2085,1420,13571,10394,2030,9928,2773,1111,2138,4317,9152,1512,4411,5701,37355,8141,8769,3353,11963,1325,8675,2406,3219,21033,3855,11103,2083,7966,14533,4357,9021,7341,4854,12994,6372,2983,247
445,3225,18741,19399,8663,15450,14854,11035,23815,13706,10317,1287,1069,3872,11870,3905,91042,2352,7056,5375,100,619,760,13579,484,87876,2406,81,1931,2083,3369,3333,6124,3490,5789,3903,25282,24916,13155,3458,3799,2203,52498,49775,3433,16093,1053,5239,14428,4355,10219,421,23650,11984,13208,12900,46976,2226,1855,11692,12393,2238,9529,4283,1457,1409,5176,8833,1879,4533,6110,45869,9002,9071,3183,14395,1360,7149,2520,3250,21699,3250,11502,2165,9030,12428,3974,6697,7489,4600,10922,7004,3598,300
446,2603,14215,16811,6009,11910,10624,7681,13697,8965,6539,988,841,2857,9257,2824,77661,1524,7239,3945,83,443,621,8907,291,73188,2286,64,1720,1779,2119,2701,4791,3163,5663,3177,21544,16231,10781,3127,2768,2261,43759,42242,3190,12135,746,3418,12539,2863,7169,309,20307,11022,9122,10540,40497,2123,1673,11570,10921,2256,8120,3768,1163,1176,2984,8730,1575,3036,4208,39860,5831,7069,2531,8906,675,5435,2104,2477,15830,2171,10259,1402,7239,10364,3654,5168,5491,3357,11139,5353,2604,175
448,3142,19794,37457,6875,12122,12961,9636,32682,11930,7610,1348,991,3771,11245,3794,98140,1935,9896,3039,89,586,567,10532,281,94706,2832,61,2160,2294,2631,4844,5000,4124,5790,3691,26398,21180,16022,3922,4480,2830,52986,49396,3120,14732,922,7474,15187,4234,8392,409,27042,9558,12889,11251,51269,2483,1464,15202,11357,2039,8633,2905,1040,2094,4708,9738,1867,3325,5177,49096,7053,9033,4076,11930,937,7510,2390,3284,19648,3550,14152,1590,6494,13042,6375,7244,7099,5040,12012,6377,3289,186
450,2187,16879,23592,8586,12169,11140,11122,19544,10262,7774,1428,1076,4361,11220,4116,99148,1580,8590,3940,109,507,699,12025,201,98803,2142,81,2427,2393,2585,3471,6285,3583,5372,3753,32344,20656,12136,3646,3239,2522,51468,54154,3636,13250,924,5093,14144,2596,6200,360,27226,8416,11502,10558,56018,1879,1286,13418,11542,1432,9283,2454,920,1467,3521,8587,1403,2554,5215,49205,10022,5588,2595,10542,891,6785,2020,3198,20622,2441,10092,1675,6823,12408,4257,6552,8394,4149,11393,6473,1885,174
454,2697,18864,19003,6393,10313,11867,7887,18128,10328,8095,1161,921,3075,11057,3005,77835,1458,8438,2475,85,400,655,9108,374,74564,2772,68,1773,1844,2922,3923,5951,2829,6938,3532,21799,19089,13075,2969,2881,2740,45256,42353,3550,12678,975,5002,11911,3601,8056,291,20821,10100,10773,10394,41983,2122,1292,13256,10851,1825,7422,1926,1414,1170,3717,7777,1895,3416,4718,40712,7237,7378,3399,10649,945,6664,1908,3029,19299,2907,12233,1693,6160,11441,3783,5425,6125,3472,11111,5673,2620,232
457,1832,13311,24370,6268,8826,8816,6876,21797,8305,5686,1031,842,3348,8795,3058,71443,1023,4807,2431,56,398,348,9201,137,69724,1672,61,1970,1821,1371,2144,3198,3356,3194,3024,22422,13352,9675,2851,3292,2041,38886,39893,2226,8666,470,2974,8887,3161,4767,315,24160,8547,7046,7431,42331,1629,735,9643,7759,748,5306,1727,576,664,3657,5422,979,1906,4170,36122,6826,4742,2266,7958,452,5311,1227,2631,10226,2020,7849,953,3479,6899,2305,4218,4656,2658,7946,5145,2628,122
459,2937,15855,15509,7825,11230,11972,10401,22971,10707,8935,1340,1067,3850,10243,3884,85473,1515,7728,3483,109,567,632,12760,324,83895,2095,100,2065,2091,3275,3504,7295,3621,6149,3913,24967,20318,12936,3336,3893,2137,48579,49928,3290,15210,972,4935,15822,4115,7117,480,23544,9896,12270,10100,50165,2306,1109,13782,10881,1883,8058,2209,1520,2161,4558,8467,1932,4363,5910,44026,8370,6958,3393,10903,918,8200,1776,3418,20198,3323,10567,2039,7131,13933,4935,6186,7916,4140,10387,6665,2567,114
461,2072,13955,36200,9231,9941,11601,11302,38280,8786,6750,1382,1086,4394,11101,3678,92620,1504,7552,3754,90,459,676,11828,220,89737,2554,70,2391,2259,2232,4176,5401,4344,6109,3455,27956,15127,12577,4059,4034,2761,50645,52398,3470,12028,846,4119,14321,4498,6819,370,28666,10003,9460,9245,58962,1765,1545,14479,12138,1945,7692,2693,1272,1416,3373,8568,1878,3335,5138,47458,9127,7545,4162,10741,908,8211,1780,2921,16137,2874,11332,1258,6216,11381,4613,6360,7634,4642,11736,5991,2439,105
464,2896,18220,27607,7162,10059,13313,10427,22726,9648,7851,1200,1047,3357,11260,3463,81440,1664,8065,4121,76,424,685,13126,437,75454,2343,69,1773,1857,2877,4113,4840,3138,4798,3211,21890,20834,13738,3055,3525,2213,43080,46244,2618,13337,1006,4885,15084,3232,6906,342,20821,8947,11719,9756,45973,2112,2321,15260,12537,2311,9554,3264,1379,1876,3785,8970,2011,3279,5065,40065,7212,8349,2563,10790,890,6143,1989,2801,19349,2683,13423,1535,7812,11796,5434,7138,6467,3844,11473,5912,2857,274
467,2469,19674,21466,6919,13017,12642,9860,21289,11385,8232,1245,982,3967,11567,3816,82367,1579,7795,4265,79,490,700,11350,344,79785,2610,65,2091,2247,3025,4737,6248,3916,6256,3556,20807,20519,16841,3853,3944,2794,44328,47320,4207,14407,964,5020,14436,4563,8071,371,20127,11906,11055,11286,46092,1999,1484,14663,11646,2115,8019,3406,1119,1718,4068,8274,1627,3476,5230,40979,7436,10273,3391,11532,1117,7244,1946,3034,22319,3111,10071,1659,8015,11781,4513,6808,7353,4807,12264,6112,2734,154
469,1349,11856,32062,5796,9874,6884,6647,34334,8128,6922,1256,866,3275,6171,3361,72526,1259,7372,2930,72,387,412,8170,350,64566,2359,59,1968,2096,2300,3576,5903,2889,4312,3505,27400,11401,10833,2537,2633,1873,45312,45590,3128,8581,618,5389,9414,2747,5635,246,24722,8545,6553,9949,42215,891,1521,12579,5673,1100,5716,1593,804,1457,3266,6753,1463,2479,4189,39372,5076,6924,2976,7827,548,4421,1657,2852,15332,2971,6030,1135,6124,10352,3806,5001,4278,3230,8774,5533,2330,149
